key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,受試者編號,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-36.584962143678666,348.0826633788957]","[108.15594803123153,-332.8697807033038]",20,700,4,"[-43,-41,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-39,-29,-14,2,13,27,42,63,81,91,92,92,92,92,94,95,96,96,100,110,118,123,124,124,122,118,113]","[341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,339,315,265,190,96,-12,-118,-201,-252,-271,-272,-272,-272,-272,-273,-273,-273,-273,-275,-279,-283,-289,-296,-302,-315,-325,-333]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000008858478,0.017200000000187288,0.03370000000018081,0.04830000000005441,0.06650000000000489,0.08380000000005339,0.10110000000008768,0.11460000000009529,0.1316000000000912,0.14860000000010132,0.16500000000000625,0.18270000000018172,0.19820000000018467,0.215100000000092,0.23160000000009973,0.24860000000009563,0.26490000000013936,0.2819999999999965,0.2985000000000042,0.3151000000001005,0.3334000000001396,0.3504999999999967,0.36520000000018626,0.382000000000005,0.3984999999999985,0.41500000000000625,0.43200000000000216,0.4483000000000459,0.4650000000000034,0.4833000000000425,0.5002000000001914,0.515200000000192,0.5319999999999965,0.5496000000000976,0.5651000000001005,0.5817000000001826,0.5984000000001402,0.6149999999999949,0.6336000000001007,0.6499000000001445,0.6651000000000948,0.6814999999999998,0.699800000000053]",,14,0,14,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,,,,,4,,,,,,,,,,,,,4,0,0,1
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,return,0.8415,"[56,44]","[61.80339887498949,190.2113032590307]",48,400,5,"[56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,54,52,52,54,59,62,64,66,66,66,66,66]","[44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,55,65,78,90,109,120,128,137,145,153,164,174]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0006000000000909722,0.01840000000014186,0.032800000000037244,0.049300000000044975,0.0661999999999523,0.08549999999999613,0.09969999999995593,0.11650000000000205,0.1349000000001439,0.1496999999999531,0.1661999999999466,0.18480000000003827,0.19930000000005066,0.2179000000001423,0.23469999999994684,0.2496999999999474,0.2664000000001323,0.28300000000000125,0.29949999999999477,0.31740000000013424,0.333100000000087,0.34969999999995593,0.36650000000000205,0.3844000000001415,0.40010000000009427,0.416400000000138,0.43480000000003827,0.44990000000014163,0.46640000000013515,0.4830000000000041,0.5001999999999498,0.5176000000000869,0.5335000000000036,0.5513000000000403]",,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[61.80339887498949,190.2113032590307]","[-20.905692653530846,-198.90437907365467]",48,400,5,"[66,66,65,65,62,61,58,56,54,54,54,54,54,55,59,62,71,79,81,69,51,35,20,10,2,-5,-10,-13]","[174,181,187,189,192,194,200,203,205,205,205,205,205,205,204,202,182,152,95,49,7,-31,-64,-91,-113,-138,-162,-185]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000383807,0.01659999999985473,0.033199999999951046,0.048199999999951615,0.0661999999999523,0.08169999999995525,0.09819999999994877,0.1146999999999565,0.13109999999986144,0.14799999999999613,0.16450000000000387,0.18299999999999272,0.1979999999999933,0.21619999999995798,0.2330999999998511,0.24819999999995446,0.2648000000000508,0.2816999999999581,0.29949999999999477,0.3149999999999977,0.33169999999995525,0.34959999999985314,0.3649999999999949,0.38299999999999557,0.39839999999990994,0.41459999999985087,0.431599999999861,0.4481999999999573]",,1,0,1,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-20.905692653530846,-198.90437907365467]","[-20.905692653530668,198.90437907365467]",48,400,5,"[-13,-17,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-21,-22,-21,-20,-19,-15,-14,-14,-12]","[-185,-205,-211,-215,-217,-218,-218,-218,-218,-218,-218,-218,-218,-218,-218,-208,-190,-164,-131,-78,-12,54,114,183]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000001411763,0.017700000000189675,0.0344999999999942,0.049300000000044975,0.06760000000009825,0.08280000000004861,0.09910000000009234,0.11599999999999966,0.13260000000009597,0.14970000000018047,0.1663000000000494,0.18280000000004293,0.19950000000000045,0.21630000000004657,0.23410000000009745,0.2492000000001866,0.26600000000000534,0.284600000000097,0.29970000000018615,0.31760000000009825,0.33450000000000557,0.3498000000000445,0.3682000000001864,0.3849000000001439]",,2,0,2,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-20.905692653530668,198.90437907365467]","[61.80339887498945,-190.21130325903073]",48,400,5,"[-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-10,-5,-2,4,12,29,49,88,99,112,117,116,107,100,93,91,90,90,89,88,88,88,88,87,86,83,79,74]","[183,211,220,231,232,232,232,232,232,232,232,232,232,232,232,232,232,226,216,205,188,167,136,97,12,-23,-90,-170,-197,-214,-224,-229,-230,-230,-230,-228,-228,-228,-228,-228,-228,-226,-220,-215,-209]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000017716957,0.016300000000043724,0.03120000000018308,0.047600000000088016,0.06449999999999534,0.08110000000009165,0.09910000000009234,0.11480000000004509,0.13260000000009597,0.14790000000013492,0.16420000000017865,0.1808000000000476,0.19940000000013924,0.21430000000003702,0.23130000000004713,0.24799999999999045,0.2644999999999982,0.28300000000000125,0.297600000000088,0.3146000000000839,0.33120000000018024,0.34850000000000136,0.3653000000000475,0.38320000000018695,0.3996000000000919,0.4152000000001834,0.43170000000017694,0.44960000000008904,0.46620000000018536,0.48099999999999454,0.4994999999999976,0.5142000000001872,0.5328000000000372,0.5486000000000928,0.5643000000000455,0.58140000000013,0.597999999999999,0.6158000000000357,0.6310000000000002,0.6493000000000393,0.664700000000181,0.6812000000001888,0.6977000000001823,0.7164999999999964,0.7314000000001357]",,3,0,3,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[61.80339887498945,-190.21130325903073]","[-99.99999999999996,173.20508075688775]",48,400,5,"[74,70,66,63,60,60,60,60,60,60,60,60,52,40,22,-15,-54,-92,-131,-138,-145,-148,-149,-149,-149,-149,-149,-149,-149,-148,-145,-135,-129,-125,-125,-124,-124,-124,-124,-120]","[-209,-204,-198,-194,-192,-192,-191,-191,-191,-191,-191,-190,-181,-165,-139,-89,-25,44,122,137,163,170,172,173,173,173,173,174,174,174,175,175,175,175,175,175,175,175,175,175]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01769999999994809,0.03440000000013299,0.049300000000044975,0.06780000000003383,0.08269999999994582,0.09940000000013072,0.11610000000008824,0.13299999999999557,0.14960000000009188,0.16599999999999682,0.1831000000000813,0.19949999999998624,0.21630000000004657,0.23310000000009268,0.2499000000001388,0.2666000000000821,0.28319999999995105,0.3008000000000379,0.31640000000012947,0.33460000000007994,0.3511000000000877,0.36610000000008824,0.38310000000008415,0.3996999999999531,0.41730000000004,0.43280000000004293,0.44949999999998624,0.46769999999995093,0.48460000000008563,0.4996000000000862,0.5176000000000869,0.532999999999987,0.549300000000045,0.5663000000000409,0.5841000000000918,0.5993000000000421,0.6159000000001384,0.6328000000000458,0.6496999999999531]",,4,0,4,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-99.99999999999996,173.20508075688775]","[133.82612127177168,-148.6289650954788]",48,400,5,"[-120,-119,-119,-118,-118,-117,-117,-117,-117,-117,-117,-117,-116,-115,-110,-100,-65,-25,12,37,55,67,77,89,101,115,125,135]","[175,175,175,175,175,175,175,175,175,175,175,175,175,175,167,155,111,63,18,-16,-41,-61,-78,-94,-106,-118,-126,-131]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999996400675,0.017500000000012506,0.034599999999869624,0.051399999999915735,0.0660000000000025,0.08289999999990982,0.09900000000000375,0.11589999999991107,0.1325000000000074,0.14909999999986212,0.16589999999990823,0.18259999999986576,0.19959999999986167,0.21780000000005373,0.23430000000004725,0.24989999999991142,0.2676999999999623,0.28439999999991983,0.2995999999998702,0.31750000000000966,0.334399999999917,0.34959999999986735,0.36609999999986087,0.3825000000000074,0.3996999999999531,0.4173000000000542,0.4333000000000595,0.4490999999998593]",,5,0,5,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[133.82612127177168,-148.6289650954788]","[-161.80339887498945,117.55705045849464]",48,400,5,"[135,143,147,148,149,149,150,150,150,151,151,151,151,151,151,151,150,148,143,131,111,69,18,-33,-83,-103,-115,-121,-123,-124,-124,-124,-124,-124,-124,-130,-141,-156,-163]","[-131,-138,-140,-142,-143,-144,-146,-147,-149,-150,-151,-151,-151,-151,-151,-150,-148,-144,-136,-119,-90,-42,15,69,125,148,162,168,171,171,171,171,171,171,171,167,158,144,138]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.018099999999861893,0.03309999999986246,0.05159999999986553,0.06719999999995707,0.08519999999995775,0.10009999999985553,0.11669999999995184,0.13379999999980896,0.15039999999990528,0.16809999999986758,0.1834999999999951,0.20000000000000284,0.2192999999998193,0.23529999999981044,0.250299999999811,0.2671999999999599,0.28379999999981464,0.30019999999996116,0.3170000000000073,0.3340000000000032,0.3503999999999081,0.36679999999981305,0.3850000000000051,0.40189999999991244,0.41879999999981976,0.43519999999995207,0.45029999999981385,0.46809999999986474,0.4833999999999037,0.5001999999999498,0.5167999999998187,0.533199999999951,0.5500999999998584,0.5667999999998159,0.5835000000000008,0.6001999999999583,0.6182999999998202,0.6350000000000051]",,6,0,6,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-161.80339887498945,117.55705045849464]","[182.7090915285202,-81.34732861516002]",48,400,5,"[-163,-164,-164,-164,-164,-164,-164,-164,-164,-164,-164,-164,-164,-164,-163,-155,-133,-62,59,196,329,483,515,554,554,536,493,441,409,389,371,355,340,328,321,315,309,299,284,268,254,243,231,220,211,208,206]","[138,135,134,134,134,134,134,134,133,133,133,133,133,133,133,132,123,102,73,37,-5,-67,-82,-116,-127,-136,-139,-139,-135,-130,-124,-119,-113,-108,-105,-102,-98,-94,-89,-85,-85,-84,-84,-84,-85,-86,-86]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000010279564,0.01650000000000773,0.0315000000000083,0.047899999999913234,0.06480000000004793,0.08130000000005566,0.09810000000010177,0.11480000000004509,0.13150000000000261,0.14780000000004634,0.16439999999991528,0.18099999999999739,0.1980000000000075,0.21600000000000819,0.23150000000001114,0.24819999999995446,0.26500000000000057,0.2815000000000083,0.2981999999999516,0.31489999999990914,0.33150000000000546,0.34939999999991755,0.3650000000000091,0.38280000000004577,0.39819999999996014,0.4163999999999106,0.43289999999990414,0.44969999999996446,0.4648000000000536,0.48150000000001114,0.49780000000005487,0.514899999999912,0.5324999999999989,0.547800000000052,0.5648000000000479,0.5828999999999098,0.5996000000000947,0.6163999999999135,0.6311999999999642,0.6493000000000535,0.666600000000102,0.6816000000001026,0.6996000000001033,0.7148000000000536,0.7313999999999083,0.7478999999999161,0.7650000000000006]",,7,0,7,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[182.7090915285202,-81.34732861516002]","[-195.62952014676114,41.58233816355186]",48,400,5,"[206,206,206,206,206,206,206,206,206,206,206,198,190,146,97,45,-4,-50,-87,-118,-142,-163,-184,-201,-208,-212,-213,-214,-214,-216,-217,-218,-218,-218,-218,-218,-218,-215]","[-86,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-87,-91,-97,-97,-97,-94,-84,-75,-62,-49,-33,-19,-11,-3,0,1,3,6,9,13,16,18,19,21,24,30]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.017499999999998295,0.03290000000012583,0.04940000000013356,0.06590000000012708,0.08249999999999602,0.09919999999993934,0.11590000000013845,0.13240000000013197,0.14949999999998909,0.16760000000009256,0.18460000000008847,0.19960000000008904,0.21610000000008256,0.23290000000012867,0.25130000000004316,0.2663000000000437,0.2841999999999416,0.29980000000003315,0.3163000000000409,0.333100000000087,0.34949999999999193,0.3674999999999926,0.38260000000008176,0.3996999999999531,0.41780000000004236,0.4331000000000813,0.4509000000001322,0.46640000000013515,0.48440000000013583,0.4996999999999474,0.5176999999999481,0.5346000000000828,0.5496999999999446,0.5661000000000911,0.584199999999953,0.5998000000000445,0.6174000000001314]",,8,0,8,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-195.62952014676114,41.58233816355186]","[200,0]",48,400,5,"[-215,-213,-213,-212,-211,-211,-211,-211,-211,-211,-211,-211,-211,-176,-117,-50,21,81,114,131,135,136,139,146,166,181]","[30,32,35,37,37,37,37,37,37,37,37,37,37,31,25,22,20,18,16,14,13,13,13,13,11,11]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000010279564,0.01680000000004611,0.03180000000004668,0.04860000000009279,0.06510000000010052,0.08160000000009404,0.09970000000018331,0.11510000000009768,0.1316000000000912,0.14810000000009893,0.16490000000014504,0.18160000000010257,0.19820000000018467,0.2150000000000034,0.23180000000004952,0.2496000000001004,0.26550000000000296,0.2818000000000467,0.29980000000004736,0.3153000000000503,0.33190000000014663,0.3499000000001473,0.3649000000001479,0.3816000000000912,0.3984999999999985,0.41500000000000625]",,9,0,9,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[200,0]","[-195.62952014676114,-41.58233816355181]",48,400,5,"[181,189,189,190,190,190,190,190,190,190,190,190,190,190,190,189,176,154,110,49,-8,-62,-86,-95,-98,-100,-103,-107,-115,-127,-137,-146,-152,-154,-159,-165,-174]","[11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,2,-10,-20,-26,-30,-30,-30,-29,-29,-27,-26,-26,-26,-29,-32,-34,-36,-38,-40,-40]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.018000000000000682,0.03319999999996526,0.05010000000009995,0.06780000000004804,0.08490000000014675,0.09980000000005873,0.11630000000005225,0.13290000000014857,0.1496000000001061,0.16790000000014516,0.18330000000005953,0.19980000000005305,0.2179000000001423,0.2330000000000041,0.2499000000001388,0.2681999999999647,0.2850000000000108,0.30000000000001137,0.31810000000010064,0.3336999999999648,0.3516000000001043,0.3681000000000978,0.3849000000001439,0.4000000000000057,0.41790000000014516,0.4333000000000595,0.4514000000001488,0.46669999999996037,0.4831999999999539,0.5011999999999546,0.5166999999999575,0.5331999999999653,0.5498000000000474,0.567800000000048,0.5831000000001012,0.5998000000000587]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-195.62952014676114,-41.58233816355181]","[182.70909152852016,81.34732861516002]",48,400,5,"[-174,-185,-199,-210,-215,-217,-217,-217,-217,-217,-217,-217,-214,-214,-213,-213,-213,-211,-195,-146,-69,21,107,179]","[-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-36,-25,-7,18,41,63]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999986121111,0.017800000000050886,0.033199999999951046,0.04999999999999716,0.0665999999998661,0.083300000000051,0.09989999999990573,0.11630000000005225,0.13289999999990698,0.1493000000000535,0.16639999999991062,0.18300000000000693,0.2014999999999958,0.2183000000000419,0.23330000000004247,0.2498000000000502,0.2663000000000437,0.28339999999991505,0.3013000000000545,0.3166999999999547,0.3329999999999984,0.3500000000000085,0.36700000000000443,0.38430000000005293]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[182.70909152852016,81.34732861516002]","[-161.80339887498948,-117.5570504584946]",48,400,5,"[179,193,196,196,196,196,196,196,196,196,196,196,196,196,196,196,195,187,174,142,122,83,39,1,-6,-20,-32,-47,-64,-81,-97,-106,-110,-111,-112,-114,-123,-133,-143]","[63,71,73,73,73,74,74,75,75,75,75,75,75,75,75,75,75,71,56,22,7,-20,-43,-63,-68,-77,-80,-85,-90,-95,-100,-104,-105,-105,-105,-105,-105,-107,-108]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01680000000004611,0.03189999999990789,0.0483000000000402,0.06499999999999773,0.08400000000000318,0.09859999999986258,0.11669999999995184,0.13400000000000034,0.14839999999990994,0.16639999999991062,0.18200000000000216,0.19830000000004588,0.21649999999999636,0.23159999999985814,0.24839999999990425,0.26519999999995036,0.2818999999999079,0.30019999999994695,0.31869999999995,0.333599999999862,0.3485999999998626,0.36549999999999727,0.38330000000004816,0.3986999999999483,0.41519999999995605,0.4334999999999951,0.4485999999998569,0.4653000000000418,0.4821999999999491,0.49869999999995684,0.5150000000000006,0.5320999999998577,0.5488999999999038,0.5650999999998589,0.5821999999999576,0.5998999999999057,0.6170999999998656,0.6333999999999094]",,12,0,12,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-161.80339887498948,-117.5570504584946]","[133.82612127177165,148.62896509547886]",48,400,5,"[-143,-149,-150,-151,-151,-151,-151,-151,-155,-159,-167,-168,-168,-168,-168,-166,-153,-122,-68,6,86,178,197,221,222,222,222,222,222,222,222,222,218,211,207,198,190,185,180,175,167,160,151]","[-108,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-109,-108,-105,-92,-70,-36,5,46,97,109,123,125,126,126,126,126,126,126,127,127,127,127,127,127,128,129,131,133,134,137]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00010000000010279564,0.01650000000000773,0.0315000000000083,0.048199999999951615,0.06450000000000955,0.08110000000009165,0.09780000000004918,0.11480000000004509,0.1316000000000912,0.14819999999996014,0.16639999999991062,0.18369999999995912,0.19969999999996446,0.21460000000010382,0.23169999999996094,0.24810000000009325,0.264899999999912,0.28310000000010405,0.2985000000000042,0.3161999999999523,0.33130000000005566,0.3498000000000445,0.3648999999999063,0.3830000000000098,0.3983000000000487,0.416600000000102,0.4333999999999065,0.4480000000000075,0.4646000000001038,0.4826000000001045,0.4996000000001004,0.5150000000000006,0.5331999999999653,0.5486000000000928,0.5648999999999091,0.581800000000058,0.5983999999999128,0.6163000000000523,0.6315000000000026,0.6484999999999985,0.6666999999999632,0.6816000000001026,0.6981000000000961]",,13,0,13,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[133.82612127177165,148.62896509547886]","[-100.00000000000009,-173.2050807568877]",48,400,5,"[151,148,147,147,147,147,146,145,145,145,145,145,144,144,144,139,134,105,80,59,45,38,33,29,26,23,17,9,-7,-34,-54,-70,-78,-83]","[137,138,138,138,138,138,138,139,139,139,139,139,139,139,135,113,103,49,1,-38,-64,-79,-86,-89,-91,-93,-96,-100,-110,-127,-141,-153,-162,-168]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999996400675,0.018099999999861893,0.03319999999996526,0.05189999999991812,0.0665999999998661,0.08319999999996242,0.10000000000000853,0.11680000000005464,0.13459999999986394,0.15000000000000568,0.1664999999999992,0.18309999999986815,0.19989999999991426,0.21780000000005373,0.23350000000000648,0.25130000000005737,0.2666999999999575,0.28330000000005384,0.2998999999999086,0.31789999999990926,0.3331999999999624,0.3516999999999655,0.3683999999999088,0.382899999999907,0.4000999999998669,0.4166999999999632,0.43359999999987053,0.45050000000000523,0.4665999999998718,0.4833999999999179,0.500199999999964,0.5163999999999191,0.5335000000000036,0.5500000000000114]",,14,0,14,0,1,,,,
