key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[-16.985875280993813,-161.6098079973444]","[-16.985875280993668,161.60980799734443]",60.5,325,5,"[-10,-19,-28,-28,-28,-30,-30,-30,-31,-31,-31,-33,-43,-49,-69,-73,-73,-73,-73,-73,-73,-73,-73,-71,-70,-70,-69,-54,-28,-6,1,5,6,6,6,5,2]","[-152,-171,-186,-189,-191,-191,-191,-191,-191,-177,-168,-121,-50,52,184,199,199,199,199,199,199,199,199,199,199,199,197,153,106,82,78,79,86,93,97,115,139]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.01650000000000773,0.03309999999403601,0.04959999999404374,0.06050000000000466,0.08409999999403794,0.10059999999404567,0.1107999999970275,0.12789999999105817,0.15120000000298717,0.16129999999702704,0.18489999999106033,0.20100000000000762,0.21720000000298967,0.2330000000000041,0.24959999999404658,0.26570000000297966,0.2767999999970243,0.2933999999910668,0.3105999999940394,0.3272000000029891,0.34429999999701977,0.3607999999970275,0.3850999999940399,0.402000000000001,0.4102000000029875,0.4272000000029834,0.4500999999940376,0.46659999999404533,0.4830000000000041,0.4990999999940442,0.5165999999940425,0.533200000002978,0.5497999999970204,0.560099999994037,0.5767000000029867,0.5997999999970176]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-16.985875280993668,161.60980799734443]","[50.21526158592892,-154.54668389796245]",60.5,325,5,"[2,2,2,2,2,0,-5,-6,-6,-6,-6,-6,-6,-6,-6,-3,10,30,54,67,72]","[139,140,140,140,140,140,145,146,148,156,165,172,172,172,171,151,95,17,-62,-116,-173]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.01649999999999352,0.026299999997021928,0.043299999997017835,0.059799999997011355,0.07659999999403055,0.09989999999105237,0.11039999999105987,0.1345999999940375,0.15129999999702193,0.1676999999880735,0.1844999999999999,0.19909999999403283,0.20979999999701704,0.23269999998807123,0.2492999999970209,0.2665999999940425,0.283099999994036,0.29949999999999477,0.31609999999403726,0.332499999999996]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[50.21526158592892,-154.54668389796245]","[-81.24999999999996,140.7291281149713]",60.5,325,5,"[72,72,72,72,72,72,72,72,72,71,67,60,45,34,28,9,-13,-35,-47,-50,-55,-61]","[-173,-197,-204,-204,-204,-204,-204,-204,-208,-198,-180,-159,-133,-115,-104,-51,10,64,98,108,122,138]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.016700000002970228,0.03300000000000125,0.04959999999402953,0.060099999994037034,0.07679999999702147,0.09339999999104975,0.10999999999999943,0.12720000000297205,0.1503999999910519,0.1667000000029759,0.18370000000297182,0.2002999999970143,0.21629999999701965,0.22699999999998965,0.25,0.26739999999105635,0.2837999999970151,0.29979999999702045,0.31009999999403703,0.32689999999105623,0.350200000002971]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-81.24999999999996,140.7291281149713]","[108.7337235333145,-120.76103414007653]",60.5,325,5,"[-61,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-59,-42,-16,27,76,111]","[138,143,143,143,143,143,143,143,143,143,143,143,143,139,129,94,39,-35,-106,-147]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00040000000596762675,0.01610000000894729,0.0324000000059641,0.04279999999702966,0.059400000005965126,0.07620000000298432,0.09279999999702682,0.10940000000596228,0.12600000000000477,0.14279999999702397,0.15940000000595944,0.17600000000000193,0.19279999999702113,0.20950000000000557,0.2325000000000017,0.2492999999970209,0.2684000000059683,0.28229999999702216,0.2989000000059576,0.3162000000029792]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[108.7337235333145,-120.76103414007653]","[-131.46526158592894,95.51510349752691]",60.5,325,5,"[111,126,126,126,126,126,126,126,126,128,130,130,130,130,125,123,103,92,49,-22,-80,-105,-119,-123,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-125,-112,-104,-102,-97,-97,-100,-100,-103]","[-147,-161,-161,-161,-161,-161,-161,-161,-161,-160,-157,-153,-153,-152,-141,-138,-109,-99,-73,-37,-5,19,38,45,49,49,49,49,49,49,49,49,49,49,51,56,63,68,93,93,95,95,95]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970256795,0.016299999997016812,0.0331000000089432,0.043200000002983074,0.059799999997025566,0.0764999999999958,0.09329999999701499,0.10990000000596467,0.1266000000089349,0.15029999999701715,0.1670000000000016,0.18340000000596035,0.19329999999702352,0.21020000000298467,0.23360000000893422,0.24290000000596024,0.2662999999970168,0.2764000000059639,0.2931000000089341,0.3166000000089326,0.33340000000596604,0.35090000000596433,0.3671000000089464,0.3771000000089373,0.4009000000059615,0.4164999999999992,0.4265000000000043,0.4432999999970235,0.459900000005959,0.4766000000089434,0.49310000000893695,0.5097999999970142,0.533200000002978,0.5432999999970178,0.5604000000059557,0.5846000000089333,0.6015000000000015,0.6107999999970133,0.6349000000059561,0.6437999999970145,0.6599000000059618,0.6831000000089347,0.6929000000059631]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-131.46526158592894,95.51510349752691]","[148.45113686692267,-66.09470449981752]",60.5,325,5,"[-103,-103,-106,-106,-106,-105,-100,-89,-38,-9,6,20,28,59,73,73,73,73,73,73,73,78,81,84,87,94,115,121,133,163]","[95,95,95,95,95,95,92,86,64,56,47,31,19,-14,-24,-24,-24,-24,-24,-24,-24,-20,-16,-15,-15,-15,-15,-15,-18,-56]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.02409999999404988,0.03990000000597149,0.05640000000596501,0.0667000000029816,0.0835000000000008,0.10079999999702238,0.11729999999703011,0.14140000000595876,0.15749999999999886,0.17300000000000182,0.18990000000596297,0.19970000000299137,0.21670000000298728,0.24059999999404624,0.2565999999940374,0.26620000000298205,0.28320000000297796,0.30000000000001137,0.3165000000000049,0.3335000000000008,0.3507999999970224,0.36720000000298114,0.391299999997031,0.40779999999702454,0.424500000000009,0.4405999999940491,0.44950000000000045,0.4662000000029849,0.4897000000029834]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[148.45113686692267,-66.09470449981752]","[-158.94898511924342,33.78564975788589]",60.5,325,5,"[163,178,178,178,178,178,178,178,178,175,163,136,106,88,83,75,65,34,-29,-87,-121,-135]","[-56,-75,-75,-75,-75,-75,-75,-75,-75,-75,-67,-55,-44,-41,-40,-36,-29,-15,5,14,19,23]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059534159,0.01649999999999352,0.03309999999403601,0.04270000000298069,0.05920000000297421,0.08270000000297273,0.0925999999940359,0.10920000000297136,0.12579999999701386,0.14279999999700976,0.1667000000029759,0.1832999999970184,0.20020000000297955,0.21659999999403112,0.23370000000296898,0.25029999999701147,0.26690000000596115,0.2835999999940384,0.29979999999702045,0.31799999999999784,0.33429999999701465,0.35109999999403385]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-158.94898511924342,33.78564975788589]","[162.5,0]",60.5,325,5,"[-135,-135,-135,-135,-135,-135,-135,-135,-135,-140,-145,-160,-165,-165,-165,-162,-146,-106,-65,30,138,153]","[23,23,23,23,23,23,23,23,23,24,24,25,25,25,25,25,26,26,26,26,26,26]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007999999970280669,0.015700000002979664,0.024799999997028976,0.041299999997022496,0.05810000000894888,0.07470000000297716,0.09170000000298728,0.1082000000029808,0.12479999999702329,0.14150000000000773,0.15840000000596888,0.18229999999702784,0.19829999999701897,0.21460000000894297,0.22420000000298046,0.24129999999702534,0.26570000000297966,0.2829000000059665,0.29190000000596683,0.307799999997016,0.33170000000298216,0.3409000000059592]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[162.5,0]","[-158.94898511924342,-33.78564975788585]",60.5,325,5,"[153,155,155,155,155,155,155,155,155,155,155,155,155,155,152,127,33,-5,-119,-164]","[26,27,27,27,27,27,27,27,27,27,27,27,27,27,26,16,-17,-28,-51,-58]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.023599999994033283,0.03300000000000125,0.04970000000297148,0.06640000000595592,0.08340000000595182,0.10020000000297102,0.11679999999701351,0.13390000000595137,0.15009999999404045,0.16679999999701067,0.1832999999970184,0.20000000000000284,0.21659999999403112,0.2330000000000041,0.2497999999970233,0.2734999999999985,0.28340000000595467,0.3075999999940393,0.3247999999970119]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-158.94898511924342,-33.78564975788585]","[148.45113686692264,66.09470449981752]",60.5,325,5,"[-164,-188,-204,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-210,-206,-168,-149,-67,-4,35,102,141]","[-58,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-48,-41,-10,10,17,33,47]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009000000059700142,0.015400000005968195,0.02420000000299183,0.041299999997022496,0.06450000000000955,0.0739000000059633,0.09059999999404056,0.11379999999702761,0.12379999999703273,0.14079999999702864,0.15750000000001307,0.1742000000029833,0.19090000000596774,0.20770000000298694,0.2245999999940409,0.24170000000299297,0.26690000000596115,0.27529999999703136,0.2985999999940532,0.31500000000001194,0.3240000000000123,0.3407000000029825,0.3650000000000091]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[148.45113686692264,66.09470449981752]","[-131.46526158592897,-95.51510349752687]",60.5,325,5,"[141,141,142,144,149,156,156,156,156,160,168,168,169,169,169,167,135,121,53,-9,-43,-118]","[47,47,48,49,51,53,53,53,53,56,57,58,58,58,58,58,52,47,11,-28,-48,-90]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005999999940371481,0.016099999994040104,0.0254000000059591,0.0499000000059624,0.0589999999999975,0.08420000000297989,0.10020000000297102,0.10899999999999466,0.12540000000595342,0.14209999999403067,0.16590000000596206,0.17529999999700863,0.1919000000059583,0.2085000000000008,0.22559999999403146,0.24259999999404158,0.2669999999999959,0.27599999999999625,0.2989999999999924,0.31540000000595114,0.32520000000297955,0.34990000000595955]",,14,0,14,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,,,,,5,,,,,,,,,,,,,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,5,0,0,1
,,return,0.4813,"[78,28]","[-68.76644452187054,-49.96174644486021]",77.8,170,6,"[78,78,78,78,78,78,78,78,78,78,78,78,77,69,60,55,52,42,35,34,32,24,14,6,-9,-31,-35,-36,-36,-36,-36,-38,-40,-43,-44,-44,-44,-46,-53]","[28,30,30,30,30,30,30,30,30,30,30,30,31,40,53,59,63,72,78,78,78,78,71,62,41,2,-7,-7,-7,-7,-7,-9,-12,-14,-14,-14,-14,-16,-18]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.004100000008946836,0.022799999997019427,0.03960000000894581,0.048700000002980914,0.06510000000895388,0.08150000000000546,0.0982000000029899,0.1152000000029858,0.13170000000299353,0.14870000000298944,0.16540000000597388,0.18200000000000216,0.199200000002989,0.21590000000597342,0.241600000008944,0.25660000000894456,0.2652000000029915,0.2819000000059617,0.30629999999702306,0.32260000000894706,0.33179999999703114,0.35650000000001114,0.37329999999703034,0.39050000000000296,0.39920000000299183,0.42320000000299274,0.44000000000001194,0.4564000000059707,0.46490000000596865,0.4812999999970202,0.49829999999703034,0.5154000000059682,0.5320000000000107,0.5562000000029883,0.5727999999970308,0.5821000000089498,0.598900000005969,0.6157000000029882,0.641299999997031]",,0,0,0,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-68.76644452187054,-49.96174644486021]","[56.87610154050295,63.16731016557851]",77.8,170,6,"[-53,-70,-90,-96,-96,-94,-89,-75,-62,-19,50]","[-18,-25,-36,-39,-39,-39,-39,-39,-33,-1,49]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0.0009000000059700142,0.017000000000010118,0.03110000000894786,0.039200000002978186,0.055800000011927864,0.07270000000298182,0.08920000000298955,0.11360000000894388,0.13030000001192832,0.14730000001192423,0.16320000000298762]",,1,0,1,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[56.87610154050295,63.16731016557851]","[-42.500000000000036,-73.61215932167727]",77.8,170,6,"[50,122,122,122,122,122,116,97,83,0,-57,-88,-97,-101,-101,-103,-103,-105,-105,-105,-105,-105,-105,-98,-87,-9,18,24,26,29,29,20,8,-2,-6,-6,-6,-6,-6,-9,-18]","[49,103,104,104,104,104,104,98,92,54,16,-9,-15,-21,-21,-21,-21,1,26,48,53,53,52,21,-17,-173,-203,-205,-204,-168,-148,-98,-50,-16,-6,-5,-5,-5,-7,-17,-48]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.01670000000298444,0.02579999999701954,0.05000000000001137,0.05889999999106976,0.07550000000000523,0.09250000000000114,0.11829999999702068,0.12679999999701863,0.15200000000000102,0.16859999999404351,0.18459999999404886,0.1930999999940468,0.21789999999106158,0.23420000000298558,0.24329999999702068,0.2590999999940493,0.2757000000029848,0.2922000000029783,0.3092999999970232,0.3257999999970309,0.34250000000000114,0.3593999999910693,0.38420000000299126,0.3933999999910611,0.41870000000298546,0.4342999999970232,0.45089999999106567,0.4590000000000032,0.4835000000000065,0.4922999999970301,0.5092000000029913,0.5257999999970195,0.5427999999970297,0.5679999999999978,0.584899999991066,0.5923999999910592,0.6090000000000089,0.6260000000000048,0.6522999999970267,0.6670000000000016]",,2,0,2,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-42.500000000000036,-73.61215932167727]","[26.266444521870532,80.83980388508805]",77.8,170,6,"[-18,-35,-55,-62,-65,-65,-63,-29,-15,14,28]","[-48,-97,-146,-159,-166,-165,-159,-94,-63,7,76]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0.00040000000596762675,0.016000000000005343,0.03290000000596649,0.041400000005964444,0.05830000001192559,0.08310000000894036,0.0914000000059616,0.11670000000297875,0.12530000001191866,0.14220000000298683,0.15940000000595944]",,3,0,3,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[26.266444521870532,80.83980388508805]","[-8.88491937775061,-84.53436110630322]",77.8,170,6,"[28,30,30,30,30,30,20,13,-9]","[76,121,121,121,121,104,25,-5,-67]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.000999999999990564,0.02419999998807043,0.04049999999999443,0.04819999998807134,0.06489999999105578,0.08119999998807259,0.10579999999701784,0.1144999999999925,0.13949999999999818]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-8.88491937775061,-84.53436110630322]","[-8.884919377750533,84.53436110630324]",77.8,170,6,"[-9,-12,-12,-14,-12,11,19]","[-67,-74,-74,-73,-50,37,66]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.00039999999106044015,0.01620000000298205,0.024500000000003297,0.04170000000299012,0.058299999997018404,0.08250000000001023,0.09159999999404533]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-8.884919377750533,84.53436110630324]","[26.266444521870515,-80.83980388508806]",77.8,170,6,"[19,37,37,37,37,37,37]","[66,124,124,123,95,65,-63]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.00039999999106044015,0.025099999994040445,0.04109999999404579,0.04959999999404374,0.0748999999910609,0.08299999999999841,0.10720000000299024]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[26.266444521870515,-80.83980388508806]","[-42.49999999999998,73.6121593216773]",77.8,170,6,"[37,37,37,37,37,37,37,37,37,37,35,34,34,34,32,25,22,21,21,17,5,-6,-10,-10,-10,-10]","[-63,-131,-158,-158,-158,-156,-147,-77,29,64,125,139,139,137,103,54,31,30,30,33,72,97,108,108,104,93]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.016900000005946936,0.03310000000892899,0.04979999999700624,0.0669000000059583,0.07540000000595626,0.09290000000595455,0.11710000000893217,0.1331000000089375,0.14160000000893547,0.15829999999701272,0.18370000000297182,0.19179999999701636,0.2087000000029775,0.2254999999999967,0.24270000000296932,0.26879999999701454,0.28540000000595,0.29210000000892933,0.3094000000059509,0.3351000000089357,0.35010000000893626,0.36649999999998784,0.38279999999701886,0.3914999999999935,0.4082999999970127]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-42.49999999999998,73.6121593216773]","[56.87610154050297,-63.16731016557849]",77.8,170,6,"[-10,43]","[93,-32]","[0,0]","[0,0]","[0,0]","[0.0004000000059534159,0.024499999999989086]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[56.87610154050297,-63.16731016557849]","[-68.76644452187053,49.961746444860225]",77.8,170,6,"[43,102,127,154,159,155,103,80,23,6,6,6,6,6,6,6,6,23,39,39,39,38,32,6,-36,-60,-67,-67,-63,-52,-48,-23,-12,10,26,26,26,22,5,-43,-134,-153,-186,-186,-186,-177,-152,-133,-55]","[-32,-119,-147,-171,-170,-150,-76,-48,21,39,40,40,40,40,40,40,30,-10,-46,-46,-46,-46,-46,-32,-9,-1,1,2,2,2,2,-1,-3,-13,-17,-17,-17,-17,-10,9,39,46,64,64,65,65,60,53,35]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.015900000005956372,0.024500000000003297,0.0499000000059624,0.06650000000000489,0.08340000000595182,0.1004999999999967,0.10840000000595751,0.13279999999701886,0.14920000000297762,0.16679999999702488,0.18299999999999272,0.19129999999701397,0.20820000000297512,0.2247999999970176,0.24179999999701351,0.2597999999970142,0.2847999999970199,0.30090000000595296,0.307799999997016,0.32470000000297716,0.3414000000059616,0.35829999999701556,0.37510000000894195,0.39190000000596115,0.40890000000595705,0.4351000000089442,0.442200000002984,0.4666000000089383,0.4834000000059575,0.49170000000297875,0.5179000000059517,0.5256000000089358,0.5414999999999992,0.5664000000059559,0.5746000000089424,0.5912000000029849,0.6079000000059551,0.6247999999970233,0.6414000000059588,0.6667000000029759,0.6749999999999972,0.7002000000029796,0.7169999999999987,0.7252000000029852,0.7505000000000024,0.7669999999999959,0.7746000000089452,0.7992999999970181]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-68.76644452187053,49.961746444860225]","[77.65136389962109,-34.57261466144301]",77.8,170,6,"[-55,17,88,128,129,127,125,109,105,79,54,19,-8,-8,-8,-8,-7,12,22,117,191,223,223,223,218,134,89]","[35,29,29,31,31,32,32,22,20,15,15,15,15,15,15,15,15,18,19,18,8,0,0,0,-1,-10,-19]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880837322,0.016099999994040104,0.03279999999702454,0.04999999999999716,0.0671999999880768,0.08359999999403556,0.09179999999702204,0.11719999998808817,0.12529999999702568,0.1506999999880776,0.16669999998808294,0.18389999999105555,0.20019999998808657,0.21639999999105441,0.2245999999940409,0.24129999999702534,0.2585999999940469,0.2842999999970175,0.29209999999403635,0.3180999999940468,0.33409999999403794,0.35019999998807805,0.36859999999404636,0.3745999999940466,0.3913999999910658,0.41619999998808055,0.42479999999702045]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[77.65136389962109,-34.57261466144301]","[-83.14254606237348,17.672493719509543]",77.8,170,6,"[89,-48,-113,-124,-127,-127,-127,-122,-114,-89]","[-19,-49,-56,-57,-56,-53,-49,-41,-34,-18]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.026600000008940583,0.04349999999999454,0.06160000000893717,0.07820000000297966,0.09149999999999636,0.10830000001192275,0.1255000000000024,0.14230000001191456,0.15820000000297796]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
